,word,afinn_score,sentiment,bing_score,combined_score
155,advanced,1.0,1.0,3.0,1.5
1058,cherishing,2.0,2.0,0.0,1.5
1057,cherishes,2.0,2.0,0.0,1.5
1050,cheering,2.0,2.0,0.0,1.5
1048,cheered,2.0,2.0,0.0,1.5
160,adventure,2.0,2.0,0.0,1.5
161,adventures,2.0,2.0,0.0,1.5
5724,raptured,2.0,2.0,0.0,1.5
3549,honouring,2.0,2.0,0.0,1.5
3548,honoured,2.0,2.0,0.0,1.5
5862,relishing,2.0,2.0,0.0,1.5
1096,clearly,1.0,1.0,3.0,1.5
7074,thanks,2.0,2.0,0.0,1.5
6993,sympathetic,2.0,2.0,0.0,1.5
4726,methodical,2.0,2.0,0.0,1.5
6994,sympathy,2.0,2.0,0.0,1.5
2807,favors,2.0,2.0,0.0,1.5
1211,conciliating,2.0,2.0,0.0,1.5
1210,conciliates,2.0,2.0,0.0,1.5
1209,conciliated,2.0,2.0,0.0,1.5
5611,protect,1.0,1.0,3.0,1.5
97,acquit,2.0,2.0,0.0,1.5
98,acquits,2.0,2.0,0.0,1.5
99,acquitted,2.0,2.0,0.0,1.5
100,acquitting,2.0,2.0,0.0,1.5
1174,competent,2.0,2.0,0.0,1.5
5855,reliant,2.0,2.0,0.0,1.5
3592,hugs,2.0,2.0,0.0,1.5
5008,novel,2.0,2.0,0.0,1.5
1157,commended,2.0,2.0,0.0,1.5
2432,enlightens,2.0,2.0,0.0,1.5
117,adequate,1.0,1.0,3.0,1.5
2430,enlightening,2.0,2.0,0.0,1.5
1151,comforts,2.0,2.0,0.0,1.5
2429,enlightened,2.0,2.0,0.0,1.5
5311,perfected,2.0,2.0,0.0,1.5
3173,gift,2.0,2.0,0.0,1.5
4327,keen,1.0,1.0,3.0,1.5
6156,save,2.0,2.0,0.0,1.5
7670,vindicate,2.0,2.0,0.0,1.5
5259,pardoning,2.0,2.0,0.0,1.5
378,applause,2.0,2.0,0.0,1.5
3314,growth,2.0,2.0,0.0,1.5
4118,intact,2.0,2.0,0.0,1.5
4123,integrity,2.0,2.0,0.0,1.5
377,applauds,2.0,2.0,0.0,1.5
4129,interested,2.0,2.0,0.0,1.5
4131,interests,1.0,1.0,3.0,1.5
5912,rescue,2.0,2.0,0.0,1.5
7733,warm,1.0,1.0,3.0,1.5
3285,greetings,2.0,2.0,0.0,1.5
384,appreciation,2.0,2.0,0.0,1.5
5913,rescued,2.0,2.0,0.0,1.5
5914,rescues,2.0,2.0,0.0,1.5
4089,inspires,2.0,2.0,0.0,1.5
4088,inspired,2.0,2.0,0.0,1.5
4373,landmark,2.0,2.0,0.0,1.5
6068,romance,2.0,2.0,0.0,1.5
383,appreciating,2.0,2.0,0.0,1.5
5929,resolving,2.0,2.0,0.0,1.5
5979,revered,2.0,2.0,0.0,1.5
7530,untarnished,2.0,2.0,0.0,1.5
431,asset,2.0,2.0,0.0,1.5
6117,safely,1.0,1.0,3.0,1.5
7672,vindicates,2.0,2.0,0.0,1.5
370,appease,2.0,2.0,0.0,1.5
371,appeased,2.0,2.0,0.0,1.5
372,appeases,2.0,2.0,0.0,1.5
7673,vindicating,2.0,2.0,0.0,1.5
373,appeasing,2.0,2.0,0.0,1.5
375,applauded,2.0,2.0,0.0,1.5
376,applauding,2.0,2.0,0.0,1.5
3328,guarantee,1.0,1.0,3.0,1.5
6001,rewarded,2.0,2.0,0.0,1.5
465,attracting,2.0,2.0,0.0,1.5
467,attractions,2.0,2.0,0.0,1.5
6004,rewards,2.0,2.0,0.0,1.5
7522,unstoppable,2.0,2.0,0.0,1.5
472,audacious,3.0,3.0,-3.0,1.5
6116,safe,1.0,1.0,3.0,1.5
432,assets,2.0,2.0,0.0,1.5
538,backing,2.0,2.0,0.0,1.5
5936,respected,2.0,2.0,0.0,1.5
5260,pardons,2.0,2.0,0.0,1.5
5926,resolve,2.0,2.0,0.0,1.5
5948,restored,1.0,1.0,3.0,1.5
2949,focused,2.0,2.0,0.0,1.5
395,approves,2.0,2.0,0.0,1.5
7671,vindicated,2.0,2.0,0.0,1.5
394,approved,2.0,2.0,0.0,1.5
637,benefitting,2.0,2.0,0.0,1.5
5258,pardoned,2.0,2.0,0.0,1.5
3344,ha,2.0,2.0,0.0,1.5
5928,resolves,2.0,2.0,0.0,1.5
399,ardent,1.0,1.0,3.0,1.5
7592,usefulness,2.0,2.0,0.0,1.5
5927,resolved,2.0,2.0,0.0,1.5
5792,redeemed,2.0,2.0,0.0,1.5
636,benefitted,2.0,2.0,0.0,1.5
3211,glowingly,0.0,positive,3.0,0.75
5001,noteworthy,0.0,positive,3.0,0.75
2442,enrapt,0.0,positive,3.0,0.75
1646,delightfulness,0.0,positive,3.0,0.75
6610,spirit,1.0,1.0,0.0,0.75
1645,delightfully,0.0,positive,3.0,0.75
5800,reform,0.0,positive,3.0,0.75
1644,delightful,0.0,positive,3.0,0.75
2183,dote,0.0,positive,3.0,0.75
2153,diversified,0.0,positive,3.0,0.75
3602,humility,0.0,positive,3.0,0.75
2515,eulogize,0.0,positive,3.0,0.75
6028,rightful,0.0,positive,3.0,0.75
5312,perfection,0.0,positive,3.0,0.75
2685,facilitate,0.0,positive,3.0,0.75
2437,enough,0.0,positive,3.0,0.75
2154,divine,0.0,positive,3.0,0.75
5854,reliably,0.0,positive,3.0,0.75
6594,spectacular,0.0,positive,3.0,0.75
6595,spectacularly,0.0,positive,3.0,0.75
6597,speedily,0.0,positive,3.0,0.75
6598,speedy,0.0,positive,3.0,0.75
2411,engages,1.0,1.0,0.0,0.75
6599,spellbind,0.0,positive,3.0,0.75
6600,spellbinding,0.0,positive,3.0,0.75
1732,deserving,0.0,positive,3.0,0.75
6601,spellbindingly,0.0,positive,3.0,0.75
6602,spellbound,0.0,positive,3.0,0.75
5853,reliable,0.0,positive,3.0,0.75
5006,nourishing,0.0,positive,3.0,0.75
5005,nourish,0.0,positive,3.0,0.75
2184,dotingly,0.0,positive,3.0,0.75
1641,delicious,0.0,positive,3.0,0.75
1639,delicacy,0.0,positive,3.0,0.75
1640,delicate,0.0,positive,3.0,0.75
5995,revolutionize,0.0,positive,3.0,0.75
6620,splendidly,0.0,positive,3.0,0.75
5859,relieves,1.0,1.0,0.0,0.75
6621,splendor,0.0,positive,3.0,0.75
2450,ensure,1.0,1.0,0.0,0.75
2451,ensuring,1.0,1.0,0.0,0.75
5846,rejuvenating,0.0,positive,3.0,0.75
5845,rejuvenated,0.0,positive,3.0,0.75
5996,revolutionized,0.0,positive,3.0,0.75
5994,revolutionary,0.0,positive,3.0,0.75
3273,greatness,0.0,positive,3.0,0.75
5036,obsession,0.0,positive,3.0,0.75
5037,obsessions,0.0,positive,3.0,0.75
5861,relish,0.0,positive,3.0,0.75
2531,evocative,0.0,positive,3.0,0.75
3193,glimmer,0.0,positive,3.0,0.75
4992,non-violent,0.0,positive,3.0,0.75
4991,non-violence,0.0,positive,3.0,0.75
2455,entertain,0.0,positive,3.0,0.75
5997,revolutionizes,0.0,positive,3.0,0.75
5270,passionately,0.0,positive,3.0,0.75
2410,engage,1.0,1.0,0.0,0.75
5000,notably,0.0,positive,3.0,0.75
5268,passion,0.0,positive,3.0,0.75
5931,resounding,0.0,positive,3.0,0.75
1638,delectable,0.0,positive,3.0,0.75
2444,enraptured,0.0,positive,3.0,0.75
5932,resourceful,0.0,positive,3.0,0.75
1736,desire,1.0,1.0,0.0,0.75
2445,enrich,0.0,positive,3.0,0.75
6613,spiritual,0.0,positive,3.0,0.75
5933,resourcefulness,0.0,positive,3.0,0.75
3606,humorously,0.0,positive,3.0,0.75
1738,desiring,0.0,positive,3.0,0.75
6003,rewardingly,0.0,positive,3.0,0.75
5934,respect,0.0,positive,3.0,0.75
2446,enrichment,0.0,positive,3.0,0.75
2190,doubtless,0.0,positive,3.0,0.75
5849,relent,0.0,positive,3.0,0.75
5935,respectable,0.0,positive,3.0,0.75
3210,glowing,0.0,positive,3.0,0.75
5799,refinement,0.0,positive,3.0,0.75
6590,spark,1.0,1.0,0.0,0.75
6010,richer,0.0,positive,3.0,0.75
6022,right,0.0,positive,3.0,0.75
2682,fabulously,0.0,positive,3.0,0.75
3580,hot,0.0,positive,3.0,0.75
5015,oasis,0.0,positive,3.0,0.75
3582,hotcake,0.0,positive,3.0,0.75
6024,righten,0.0,positive,3.0,0.75
3583,hotcakes,0.0,positive,3.0,0.75
5013,nurturing,0.0,positive,3.0,0.75
5930,resound,0.0,positive,3.0,0.75
3587,hottest,0.0,positive,3.0,0.75
6030,rightly,0.0,positive,3.0,0.75
2422,enjoyable,0.0,positive,3.0,0.75
6547,sociable,0.0,positive,3.0,0.75
6548,soft,0.0,positive,3.0,0.75
6549,softer,0.0,positive,3.0,0.75
6550,solace,0.0,positive,3.0,0.75
6552,solicitous,0.0,positive,3.0,0.75
1697,dependably,0.0,positive,3.0,0.75
1696,dependable,0.0,positive,3.0,0.75
6025,righteous,0.0,positive,3.0,0.75
5718,rapid,0.0,positive,3.0,0.75
2435,ennoble,0.0,positive,3.0,0.75
6029,rightfully,0.0,positive,3.0,0.75
2417,enhanced,0.0,positive,3.0,0.75
2673,eye-catch,0.0,positive,3.0,0.75
2674,eye-catching,0.0,positive,3.0,0.75
2672,exultingly,0.0,positive,3.0,0.75
6522,snappy,0.0,positive,3.0,0.75
6026,righteously,0.0,positive,3.0,0.75
2675,eyecatch,0.0,positive,3.0,0.75
2418,enhancement,0.0,positive,3.0,0.75
2419,enhances,0.0,positive,3.0,0.75
5857,relieve,1.0,1.0,0.0,0.75
2676,eyecatching,0.0,positive,3.0,0.75
5722,rapt,0.0,positive,3.0,0.75
2671,exultation,0.0,positive,3.0,0.75
6526,snazzy,0.0,positive,3.0,0.75
5721,rapport,0.0,positive,3.0,0.75
3575,hospitable,0.0,positive,3.0,0.75
2416,enhance,0.0,positive,3.0,0.75
3174,gifted,0.0,positive,3.0,0.75
2668,exult,0.0,positive,3.0,0.75
6553,solicitously,0.0,positive,3.0,0.75
6031,rightness,0.0,positive,3.0,0.75
3591,huge,1.0,1.0,0.0,0.75
2412,engaging,0.0,positive,3.0,0.75
2431,enlightenment,0.0,positive,3.0,0.75
6569,soothingly,0.0,positive,3.0,0.75
5797,refine,0.0,positive,3.0,0.75
5798,refined,0.0,positive,3.0,0.75
6012,richness,0.0,positive,3.0,0.75
2433,enliven,0.0,positive,3.0,0.75
5856,relief,0.0,positive,3.0,0.75
6578,soulful,0.0,positive,3.0,0.75
5009,novelty,0.0,positive,3.0,0.75
6579,soundly,0.0,positive,3.0,0.75
6580,soundness,0.0,positive,3.0,0.75
6011,richly,0.0,positive,3.0,0.75
5007,nourishment,0.0,positive,3.0,0.75
6583,spacious,0.0,positive,3.0,0.75
3594,humane,0.0,positive,3.0,0.75
3595,humble,0.0,positive,3.0,0.75
6027,righteousness,0.0,positive,3.0,0.75
1731,deservedly,0.0,positive,3.0,0.75
2457,entertains,0.0,positive,3.0,0.75
2173,dominated,0.0,positive,3.0,0.75
2172,dominate,0.0,positive,3.0,0.75
2423,enjoyably,0.0,positive,3.0,0.75
2424,enjoyed,0.0,positive,3.0,0.75
2414,engrossing,0.0,positive,3.0,0.75
6557,solution,1.0,1.0,0.0,0.75
2413,engrossed,1.0,1.0,0.0,0.75
3286,greets,1.0,1.0,0.0,0.75
6558,solutions,1.0,1.0,0.0,0.75
2426,enjoyment,0.0,positive,3.0,0.75
6559,solve,1.0,1.0,0.0,0.75
6560,solved,1.0,1.0,0.0,0.75
6561,solves,1.0,1.0,0.0,0.75
6562,solving,1.0,1.0,0.0,0.75
3284,greeting,1.0,1.0,0.0,0.75
3283,greeted,1.0,1.0,0.0,0.75
3282,greet,1.0,1.0,0.0,0.75
3194,glimmering,0.0,positive,3.0,0.75
2155,divinely,0.0,positive,3.0,0.75
2174,dominates,0.0,positive,3.0,0.75
1609,deft,0.0,positive,3.0,0.75
6630,spontaneous,0.0,positive,3.0,0.75
3262,gratifying,0.0,positive,3.0,0.75
2727,famed,0.0,positive,3.0,0.75
1516,dawn,0.0,positive,3.0,0.75
5337,persevere,0.0,positive,3.0,0.75
5804,refresh,0.0,positive,3.0,0.75
5957,restructure,0.0,positive,3.0,0.75
6731,stimulated,1.0,1.0,0.0,0.75
2231,dream,1.0,1.0,0.0,0.75
5297,peerless,0.0,positive,3.0,0.75
6734,stimulative,0.0,positive,3.0,0.75
1508,dashing,0.0,positive,3.0,0.75
1507,darling,0.0,positive,3.0,0.75
5821,regard,0.0,positive,3.0,0.75
2497,err-free,0.0,positive,3.0,0.75
5338,personages,0.0,positive,3.0,0.75
2730,famous,0.0,positive,3.0,0.75
2731,famously,0.0,positive,3.0,0.75
5820,regally,0.0,positive,3.0,0.75
5819,regal,0.0,positive,3.0,0.75
5339,personalized,0.0,positive,3.0,0.75
6741,stirringly,0.0,positive,3.0,0.75
1500,daringly,0.0,positive,3.0,0.75
5958,restructured,0.0,positive,3.0,0.75
1519,dazzle,0.0,positive,3.0,0.75
1520,dazzled,0.0,positive,3.0,0.75
3206,gloriously,0.0,positive,3.0,0.75
6712,stellar,0.0,positive,3.0,0.75
3261,gratify,0.0,positive,3.0,0.75
6713,stellarly,0.0,positive,3.0,0.75
4937,neatly,0.0,positive,3.0,0.75
4936,neatest,0.0,positive,3.0,0.75
4935,neat,0.0,positive,3.0,0.75
4933,navigable,0.0,positive,3.0,0.75
2489,equitable,0.0,positive,3.0,0.75
3260,gratifies,0.0,positive,3.0,0.75
3259,gratified,0.0,positive,3.0,0.75
1521,dazzling,0.0,positive,3.0,0.75
5938,respectfully,0.0,positive,3.0,0.75
2492,ergonomical,0.0,positive,3.0,0.75
3257,gratefully,0.0,positive,3.0,0.75
5959,restructuring,0.0,positive,3.0,0.75
4927,natural,1.0,1.0,0.0,0.75
3204,glorify,0.0,positive,3.0,0.75
1524,dead-on,0.0,positive,3.0,0.75
1523,dead-cheap,0.0,positive,3.0,0.75
5336,perseverance,0.0,positive,3.0,0.75
2232,dreamland,0.0,positive,3.0,0.75
1497,danken,0.0,positive,3.0,0.75
1496,danke,0.0,positive,3.0,0.75
5805,refreshed,0.0,positive,3.0,0.75
5949,restores,1.0,1.0,0.0,0.75
5947,restore,1.0,1.0,0.0,0.75
5279,patriot,0.0,positive,3.0,0.75
1468,cushy,0.0,positive,3.0,0.75
3199,glitter,0.0,positive,3.0,0.75
5939,respite,0.0,positive,3.0,0.75
2741,fancy,0.0,positive,3.0,0.75
5940,resplendent,0.0,positive,3.0,0.75
1463,curious,1.0,1.0,0.0,0.75
5806,refreshing,0.0,positive,3.0,0.75
6768,streamlined,0.0,positive,3.0,0.75
2505,erudite,0.0,positive,3.0,0.75
1462,cure-all,0.0,positive,3.0,0.75
5942,responsibly,0.0,positive,3.0,0.75
1461,cure,0.0,positive,3.0,0.75
3699,immense,0.0,positive,3.0,0.75
2742,fanfare,0.0,positive,3.0,0.75
3196,glistening,0.0,positive,3.0,0.75
3195,glisten,0.0,positive,3.0,0.75
2743,fans,0.0,positive,3.0,0.75
5950,restoring,1.0,1.0,0.0,0.75
3200,glitz,0.0,positive,3.0,0.75
3680,illuminate,0.0,positive,3.0,0.75
6755,straight,1.0,1.0,0.0,0.75
3681,illuminati,0.0,positive,3.0,0.75
2233,dreams,1.0,1.0,0.0,0.75
3682,illuminating,0.0,positive,3.0,0.75
3683,illumine,0.0,positive,3.0,0.75
3140,galore,0.0,positive,3.0,0.75
3687,illustrious,0.0,positive,3.0,0.75
3688,ilu,0.0,positive,3.0,0.75
3689,imaculate,0.0,positive,3.0,0.75
5665,qualify,0.0,positive,3.0,0.75
6756,straighten,0.0,positive,3.0,0.75
1473,cuteness,0.0,positive,3.0,0.75
6757,straightforward,0.0,positive,3.0,0.75
3691,imaginative,0.0,positive,3.0,0.75
2738,fancier,0.0,positive,3.0,0.75
5664,qualified,0.0,positive,3.0,0.75
2740,fancinating,0.0,positive,3.0,0.75
3695,immaculate,0.0,positive,3.0,0.75
3696,immaculately,0.0,positive,3.0,0.75
5278,patiently,0.0,positive,3.0,0.75
4900,multi-purpose,0.0,positive,3.0,0.75
3150,geekier,0.0,positive,3.0,0.75
3263,gratifyingly,0.0,positive,3.0,0.75
4986,noiseless,0.0,positive,3.0,0.75
3151,geeky,0.0,positive,3.0,0.75
4969,nicest,0.0,positive,3.0,0.75
4968,nicer,0.0,positive,3.0,0.75
4967,nicely,0.0,positive,3.0,0.75
2466,entice,0.0,positive,3.0,0.75
2467,enticed,0.0,positive,3.0,0.75
2468,enticing,0.0,positive,3.0,0.75
5986,revitalize,0.0,positive,3.0,0.75
2524,eventful,0.0,positive,3.0,0.75
2523,evenly,0.0,positive,3.0,0.75
2469,enticingly,0.0,positive,3.0,0.75
2470,entitled,1.0,1.0,0.0,0.75
2471,entranced,0.0,positive,3.0,0.75
2472,entrancing,0.0,positive,3.0,0.75
5844,rejuvenate,0.0,positive,3.0,0.75
5843,rejoicingly,0.0,positive,3.0,0.75
5276,patience,0.0,positive,3.0,0.75
5982,reverently,0.0,positive,3.0,0.75
2475,entrust,0.0,positive,3.0,0.75
5981,reverent,0.0,positive,3.0,0.75
1586,defeats,0.0,positive,3.0,0.75
1585,defeating,0.0,positive,3.0,0.75
1595,deference,0.0,positive,3.0,0.75
2465,enthusiastically,0.0,positive,3.0,0.75
3632,ideally,0.0,positive,3.0,0.75
6640,sporty,0.0,positive,3.0,0.75
2459,enthrall,0.0,positive,3.0,0.75
1615,deginified,0.0,positive,3.0,0.75
5937,respectful,0.0,positive,3.0,0.75
4984,nobly,0.0,positive,3.0,0.75
2460,enthralled,0.0,positive,3.0,0.75
3163,genuine,0.0,positive,3.0,0.75
3162,gentlest,0.0,positive,3.0,0.75
2525,everlasting,0.0,positive,3.0,0.75
3555,hooray,0.0,positive,3.0,0.75
6641,spotless,0.0,positive,3.0,0.75
3631,idealize,0.0,positive,3.0,0.75
4978,nimble,0.0,positive,3.0,0.75
2461,enthuse,0.0,positive,3.0,0.75
5987,revival,0.0,positive,3.0,0.75
2462,enthusiasm,0.0,positive,3.0,0.75
3161,gentle,0.0,positive,3.0,0.75
2463,enthusiast,0.0,positive,3.0,0.75
2699,fairly,0.0,positive,3.0,0.75
2700,fairness,0.0,positive,3.0,0.75
3630,ideal,0.0,positive,3.0,0.75
6661,stability,0.0,positive,3.0,0.75
1583,defeat,0.0,positive,3.0,0.75
2477,enviable,0.0,positive,3.0,0.75
6697,statuesque,0.0,positive,3.0,0.75
5691,radiant,0.0,positive,3.0,0.75
5690,radiance,0.0,positive,3.0,0.75
3154,gems,0.0,positive,3.0,0.75
3153,gem,0.0,positive,3.0,0.75
5323,permissible,0.0,positive,3.0,0.75
5683,quieter,0.0,positive,3.0,0.75
6694,state-of-the-art,0.0,positive,3.0,0.75
6695,stately,0.0,positive,3.0,0.75
5682,quiet,0.0,positive,3.0,0.75
6698,staunch,0.0,positive,3.0,0.75
1563,decency,0.0,positive,3.0,0.75
6699,staunchly,0.0,positive,3.0,0.75
6700,staunchness,0.0,positive,3.0,0.75
6702,steadfastly,0.0,positive,3.0,0.75
5970,retractable,0.0,positive,3.0,0.75
6703,steadfastness,0.0,positive,3.0,0.75
6704,steadiest,0.0,positive,3.0,0.75
6705,steadiness,0.0,positive,3.0,0.75
6706,steady,0.0,positive,3.0,0.75
5681,quicker,0.0,positive,3.0,0.75
3155,generosity,0.0,positive,3.0,0.75
1564,decent,0.0,positive,3.0,0.75
6662,stabilize,0.0,positive,3.0,0.75
6670,stainless,0.0,positive,3.0,0.75
2478,enviably,0.0,positive,3.0,0.75
5980,reverence,0.0,positive,3.0,0.75
2482,enviously,0.0,positive,3.0,0.75
3640,idol,0.0,positive,3.0,0.75
3641,idolize,0.0,positive,3.0,0.75
2484,enviousness,0.0,positive,3.0,0.75
3642,idolized,0.0,positive,3.0,0.75
3643,idyllic,0.0,positive,3.0,0.75
2703,faithfully,0.0,positive,3.0,0.75
2704,faithfulness,0.0,positive,3.0,0.75
6681,standout,0.0,positive,3.0,0.75
3159,genius,0.0,positive,3.0,0.75
3157,generously,0.0,positive,3.0,0.75
1569,decisiveness,0.0,positive,3.0,0.75
5978,revere,0.0,positive,3.0,0.75
3265,gratitude,0.0,positive,3.0,0.75
5974,revelation,0.0,positive,3.0,0.75
5973,revel,0.0,positive,3.0,0.75
3208,glow,0.0,positive,3.0,0.75
5277,patient,0.0,positive,3.0,0.75
3253,grants,1.0,1.0,0.0,0.75
2294,easier,0.0,positive,3.0,0.75
2667,exuberantly,0.0,positive,3.0,0.75
5141,outstrip,0.0,positive,3.0,0.75
6272,sensationally,0.0,positive,3.0,0.75
2520,evaluative,0.0,positive,3.0,0.75
6273,sensations,0.0,positive,3.0,0.75
2324,effortless,0.0,positive,3.0,0.75
2600,exhilarate,0.0,positive,3.0,0.75
6276,sensible,0.0,positive,3.0,0.75
6277,sensibly,0.0,positive,3.0,0.75
6278,sensitive,0.0,positive,3.0,0.75
2325,effortlessly,0.0,positive,3.0,0.75
6284,serenity,0.0,positive,3.0,0.75
6120,sagacity,0.0,positive,3.0,0.75
2554,excallent,0.0,positive,3.0,0.75
3234,gooood,0.0,positive,3.0,0.75
2327,effusion,0.0,positive,3.0,0.75
2328,effusive,0.0,positive,3.0,0.75
2604,exhilaratingly,0.0,positive,3.0,0.75
2605,exhilaration,0.0,positive,3.0,0.75
2329,effusively,0.0,positive,3.0,0.75
3183,gladness,0.0,positive,3.0,0.75
5143,ovation,0.0,positive,3.0,0.75
2330,effusiveness,0.0,positive,3.0,0.75
5305,pep,0.0,positive,3.0,0.75
6270,sensational,0.0,positive,3.0,0.75
6269,sensation,0.0,positive,3.0,0.75
3410,harmless,0.0,positive,3.0,0.75
2321,efficient,0.0,positive,3.0,0.75
6247,selective,0.0,positive,3.0,0.75
3333,guiltless,0.0,positive,3.0,0.75
2322,efficiently,0.0,positive,3.0,0.75
2592,exellent,0.0,positive,3.0,0.75
2593,exemplar,0.0,positive,3.0,0.75
2594,exemplary,0.0,positive,3.0,0.75
6254,self-determination,0.0,positive,3.0,0.75
3235,gorgeous,0.0,positive,3.0,0.75
3411,harmonious,0.0,positive,3.0,0.75
5768,receptive,0.0,positive,3.0,0.75
2555,exceed,0.0,positive,3.0,0.75
6121,sagely,0.0,positive,3.0,0.75
6258,self-respect,0.0,positive,3.0,0.75
6259,self-satisfaction,0.0,positive,3.0,0.75
3412,harmoniously,0.0,positive,3.0,0.75
6261,self-sufficiency,0.0,positive,3.0,0.75
6262,self-sufficient,0.0,positive,3.0,0.75
3413,harmonize,0.0,positive,3.0,0.75
3414,harmony,0.0,positive,3.0,0.75
5142,outwit,0.0,positive,3.0,0.75
5140,outstandingly,0.0,positive,3.0,0.75
5774,reclaim,0.0,positive,3.0,0.75
3233,goood,0.0,positive,3.0,0.75
2339,elate,0.0,positive,3.0,0.75
6327,shine,0.0,positive,3.0,0.75
6328,shiny,0.0,positive,3.0,0.75
2341,elatedly,0.0,positive,3.0,0.75
5759,reassured,1.0,1.0,0.0,0.75
5120,outdone,0.0,positive,3.0,0.75
5119,outdo,0.0,positive,3.0,0.75
2344,electrify,0.0,positive,3.0,0.75
3329,guidance,0.0,positive,3.0,0.75
3244,graciously,0.0,positive,3.0,0.75
2616,expand,1.0,1.0,0.0,0.75
2345,elegance,0.0,positive,3.0,0.75
2617,expands,1.0,1.0,0.0,0.75
2618,expansive,0.0,positive,3.0,0.75
2619,expeditiously,0.0,positive,3.0,0.75
3245,graciousness,0.0,positive,3.0,0.75
5757,reassurance,0.0,positive,3.0,0.75
2348,elevate,0.0,positive,3.0,0.75
5111,originality,0.0,positive,3.0,0.75
3457,headway,0.0,positive,3.0,0.75
3458,heal,0.0,positive,3.0,0.75
5760,reassures,1.0,1.0,0.0,0.75
2338,elan,0.0,positive,3.0,0.75
6325,shimmeringly,0.0,positive,3.0,0.75
3227,goodly,0.0,positive,3.0,0.75
2518,euphorically,0.0,positive,3.0,0.75
5138,outsmart,0.0,positive,3.0,0.75
6118,safety,1.0,1.0,0.0,0.75
5136,outshone,0.0,positive,3.0,0.75
5135,outshine,0.0,positive,3.0,0.75
3229,goodwill,0.0,positive,3.0,0.75
2282,dynamic,0.0,positive,3.0,0.75
5783,reconciliation,0.0,positive,3.0,0.75
5802,reforming,0.0,positive,3.0,0.75
6312,share,1.0,1.0,0.0,0.75
6324,shimmering,0.0,positive,3.0,0.75
6313,shared,1.0,1.0,0.0,0.75
6314,shares,1.0,1.0,0.0,0.75
5127,outperforms,0.0,positive,3.0,0.75
6316,sharp,0.0,positive,3.0,0.75
6317,sharper,0.0,positive,3.0,0.75
6318,sharpest,0.0,positive,3.0,0.75
5126,outperforming,0.0,positive,3.0,0.75
5125,outperformed,0.0,positive,3.0,0.75
5124,outperform,0.0,positive,3.0,0.75
3190,gleefully,0.0,positive,3.0,0.75
2320,efficacious,0.0,positive,3.0,0.75
2406,energy-saving,0.0,positive,3.0,0.75
2558,exceedingly,0.0,positive,3.0,0.75
3361,hallmarks,0.0,positive,3.0,0.75
3362,hallowed,0.0,positive,3.0,0.75
2560,excel,0.0,positive,3.0,0.75
2568,excellently,0.0,positive,3.0,0.75
3240,gracefully,0.0,positive,3.0,0.75
5200,overtaking,0.0,positive,3.0,0.75
5199,overtakes,0.0,positive,3.0,0.75
2289,earnestness,0.0,positive,3.0,0.75
3342,gutsy,0.0,positive,3.0,0.75
5198,overtaken,0.0,positive,3.0,0.75
3368,handier,0.0,positive,3.0,0.75
6190,scenic,0.0,positive,3.0,0.75
2299,easy-to-use,0.0,positive,3.0,0.75
2559,exceeds,0.0,positive,3.0,0.75
3369,handily,0.0,positive,3.0,0.75
3370,hands-down,0.0,positive,3.0,0.75
3371,handsome,0.0,positive,3.0,0.75
3372,handsomely,0.0,positive,3.0,0.75
3373,handy,0.0,positive,3.0,0.75
2300,easygoing,0.0,positive,3.0,0.75
3340,gusto,0.0,positive,3.0,0.75
3360,hallmark,0.0,positive,3.0,0.75
2566,excellency,0.0,positive,3.0,0.75
5204,overtook,0.0,positive,3.0,0.75
2293,eases,0.0,positive,3.0,0.75
6149,satisfy,0.0,positive,3.0,0.75
6150,satisfying,0.0,positive,3.0,0.75
6151,satisified,0.0,positive,3.0,0.75
2295,easiest,0.0,positive,3.0,0.75
6146,satisfactory,0.0,positive,3.0,0.75
2563,excellant,0.0,positive,3.0,0.75
2564,excelled,0.0,positive,3.0,0.75
2296,easiness,0.0,positive,3.0,0.75
2297,easing,0.0,positive,3.0,0.75
6158,saver,0.0,positive,3.0,0.75
3357,hale,0.0,positive,3.0,0.75
6159,savings,0.0,positive,3.0,0.75
6160,savior,0.0,positive,3.0,0.75
6161,savvy,0.0,positive,3.0,0.75
2292,eased,0.0,positive,3.0,0.75
6145,satisfactorily,0.0,positive,3.0,0.75
2562,excelent,0.0,positive,3.0,0.75
2561,exceled,0.0,positive,3.0,0.75
5205,overture,0.0,positive,3.0,0.75
3356,halcyon,0.0,positive,3.0,0.75
3339,gush,0.0,positive,3.0,0.75
5197,overtake,0.0,positive,3.0,0.75
2319,effectual,0.0,positive,3.0,0.75
2569,excels,0.0,positive,3.0,0.75
2745,fantastically,0.0,positive,3.0,0.75
5803,reforms,0.0,positive,3.0,0.75
2286,eagerness,0.0,positive,3.0,0.75
3394,hard-working,0.0,positive,3.0,0.75
2285,eagerly,0.0,positive,3.0,0.75
5778,recommendation,0.0,positive,3.0,0.75
3236,gorgeously,0.0,positive,3.0,0.75
6231,seamless,0.0,positive,3.0,0.75
6132,salute,0.0,positive,3.0,0.75
6232,seasoned,0.0,positive,3.0,0.75
6131,salutary,0.0,positive,3.0,0.75
6130,salient,1.0,1.0,0.0,0.75
5776,recomend,0.0,positive,3.0,0.75
2557,exceeding,0.0,positive,3.0,0.75
6128,saintly,0.0,positive,3.0,0.75
